created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
"Thu Aug 31 16:00:30 +0000 2023;1697278194393690597;""Momen unik di saat kunjungan presiden Jokowi dan Ganjar pranowo di Jawa Tengah °°°° #GanjarPemimpinTeladan #ganjarpranowo https://t.co/dKk9RFWRlo"";0;0;0;0;in;1621043045889359872;1697278194393690597;_wani_bedo;https://twitter.com/_wani_bedo/status/1697278194393690597",,,,
"Thu Aug 31 16:00:28 +0000 2023;1697278188941181407;""@democrazymedia Dari 3 Capres yg ada",,,,
"Thu Aug 31 16:00:26 +0000 2023;1697278178593837275;""@KerjaBrngGanjar @ganjarpranowo Ganjar sosok yang dinanti untuk Indonesia"";0;0;0;0;in;1676459470480891904;1697266085794595155;HikmatiarH94512;https://twitter.com/HikmatiarH94512/status/1697278178593837275",,,,
"Thu Aug 31 16:00:22 +0000 2023;1697278164236722301;""@crxissnt_ tiba-tiba banget?? @ganjarpranowo pak tolong ini ditemuin🙏🏻"";0;1;0;0;in;1549222227924893696;1697269901294264412;qaaveen;https://twitter.com/qaaveen/status/1697278164236722301",,,,
"Thu Aug 31 16:00:01 +0000 2023;1697278072968597881;""Ganjar pranowo bersama Presiden Jokowi meninjau SMKN Jateng °°°° #GanjarPemimpinTeladan #ganjarpranowo https://t.co/tW6g3gcYSe"";0;0;0;1;in;1621043045889359872;1697278072968597881;_wani_bedo;https://twitter.com/_wani_bedo/status/1697278072968597881",,,,
"Thu Aug 31 15:59:59 +0000 2023;1697278066320634022;""@KerjaBrngGanjar @ganjarpranowo Ganjar Pranowo pilihan tepat untuk Indonesia."";0;0;0;0;in;1676459470480891904;1697266002571227560;HikmatiarH94512;https://twitter.com/HikmatiarH94512/status/1697278066320634022",,,,
"Thu Aug 31 15:59:51 +0000 2023;1697278034422976844;""@HukumDan @aniesbaswedan Bikin polling baru lagi aja :  Prabowo - Airlangga Anies - Cak Imin Sandiaga uno - AHY Ganjar - Pranowo"";0;0;0;0;in;116648803;1697239284435284177;kenor_81;https://twitter.com/kenor_81/status/1697278034422976844",,,,
"Thu Aug 31 15:59:22 +0000 2023;1697277909675987126;""10 tahun kerja dengan wartawan se-jawa Tengah  Ganjar : Top Banget °°°° #GanjarPemimpinTeladan #ganjarpranowo https://t.co/OLnbtsRVxn"";0;0;0;1;in;1621043045889359872;1697277909675987126;_wani_bedo;https://twitter.com/_wani_bedo/status/1697277909675987126",,,,
"Thu Aug 31 15:58:47 +0000 2023;1697277762086822339;""@Chynthia_K @bachrum_achmadi @StefanAntonio__ @ajengcute16__ @abwnews_ @ganjarpranowo @Dennysiregar7 Lansung ngamuk kebo 🤪"";0;1;0;4;in;1263109250466762757;1697276358433591462;Joker_Wedoks;https://twitter.com/Joker_Wedoks/status/1697277762086822339",,,,
"Thu Aug 31 15:58:44 +0000 2023;1697277752561619328;""Hattrick Ganjar pranowo terima penghargaan kur award lagi °°°° #GanjarPemimpinTeladan #ganjarpranowo https://t.co/Fc84r1CjN3"";0;0;0;1;in;1621043045889359872;1697277752561619328;_wani_bedo;https://twitter.com/_wani_bedo/status/1697277752561619328",,,,
"Thu Aug 31 15:58:20 +0000 2023;1697277651000631509;""Jokowi tinjau SMK gratis bikinan Ganjar inisiatif sangat bagus dari Jawa Tengah °°°° #GanjarPemimpinTeladan #ganjarpranowo https://t.co/3pGI5ovSNN"";0;0;0;0;in;1621043045889359872;1697277651000631509;_wani_bedo;https://twitter.com/_wani_bedo/status/1697277651000631509",,,,
"Thu Aug 31 15:57:00 +0000 2023;1697277316592959865;""@lahedom99 @bachrum_achmadi @StefanAntonio__ @ajengcute16__ @abwnews_ @Joker_Wedoks @ganjarpranowo @Dennysiregar7 . Gak.  Wan Ngibul dipanggilnya sekarang 🤣"";0;0;0;2;in;1331140639;1697276358433591462;Chynthia_K;https://twitter.com/Chynthia_K/status/1697277316592959865",,,,
"Thu Aug 31 15:56:53 +0000 2023;1697277284867260554;""Mas Ganjar Pranowo sosok Pemimpin yg tidak egois",,,,
"Thu Aug 31 15:55:53 +0000 2023;1697277033079030115;""@Chynthia_K @bachrum_achmadi @StefanAntonio__ @ajengcute16__ @abwnews_ @Joker_Wedoks @ganjarpranowo @Dennysiregar7 @ajengcute16__  aapkh dia akn panggil dia dgn sebutan MAS ANIES lgi .. ??"";0;1;0;1;in;1580291944324141056;1697276358433591462;lahedom99;https://twitter.com/lahedom99/status/1697277033079030115",,,,
"Thu Aug 31 15:55:20 +0000 2023;1697276895682011631;""Penampilan Ganjar Pranowo saat Terima Penghargaan Newsmaker Indonesia Awards 2023 https://t.co/ZkKJkWft3Z https://t.co/oZ1Ef1C3KL"";0;0;0;0;in;1906358226;1697276895682011631;MedanTrend;https://twitter.com/MedanTrend/status/1697276895682011631",,,,
"Thu Aug 31 15:54:59 +0000 2023;1697276808910291030;""@sianakboba @ganjarpranowo @gibran_tweet Pak ganjar the best utk jateng",,,,
"Thu Aug 31 15:54:40 +0000 2023;1697276726387335215;""@MasBolali @jansen_jsp @SBYudhoyono @jokowi @ganjarpranowo Gak kuat ngempet e mas..🤣🤣🤣🤣"";0;0;1;1;in;1673355434877665280;1697212549878702469;Art211Jeje27350;https://twitter.com/Art211Jeje27350/status/1697276726387335215",,,,
"Thu Aug 31 15:54:00 +0000 2023;1697276562255860119;""@AntoniusCDN @SantorinisSun @jokowi @ganjarpranowo Salam 🤟🤟🤟"";0;0;0;1;in;1448589701720403975;1697081795827863948;naninunano7;https://twitter.com/naninunano7/status/1697276562255860119",,,,
"Thu Aug 31 15:53:12 +0000 2023;1697276358433591462;"". Lah..kok.  Katanya Solid. Katanya bla..bla..bla. Ternyata..Awokwokwok.  @bachrum_achmadi  @StefanAntonio__  @ajengcute16__  @abwnews_  @Joker_Wedoks  @ganjarpranowo  @Dennysiregar7 https://t.co/aaqsB16QbM"";0;6;5;33;in;1331140639;1697276358433591462;Chynthia_K;https://twitter.com/Chynthia_K/status/1697276358433591462",,,,
"Thu Aug 31 15:53:10 +0000 2023;1697276348807737412;""@ganjarpranowo Pak Ganjar kapan main ke majenang?"";0;0;0;0;in;1177569654266576898;1697072198568337861;wilicatur;https://twitter.com/wilicatur/status/1697276348807737412",,,,
"Thu Aug 31 15:52:42 +0000 2023;1697276234496131478;""@ch_chotimah2 @ganjarpranowo Kami tak tertarik pada tuan bokep.."";0;0;0;0;in;3223957736;1697128992225280082;batambun;https://twitter.com/batambun/status/1697276234496131478",,,,
"Thu Aug 31 15:52:10 +0000 2023;1697276098193817770;""@nongandah @GunRomli @ganjarpranowo Semangat terus pakk",,,,
"Thu Aug 31 15:51:47 +0000 2023;1697276001829753329;""@Ganjar_Andika08 @wongAyoe2021 @ganjarpranowo @KakekHalal @koecing_pasar @Darmawan_bs @BersamaGp @AyamSegar3 @AntoniusCDN @Indones1aku @Paramitha234 @mahdiequintana @haniafiair 🤪  Ayah masih jomblo ta ??"";0;2;1;3;in;1263109250466762757;1697085905566351416;Joker_Wedoks;https://twitter.com/Joker_Wedoks/status/1697276001829753329",,,,
"Thu Aug 31 15:51:28 +0000 2023;1697275922251137134;""Hadiri Rakercab III DPC PDI Perjuangan Karawang",,,,
"Thu Aug 31 15:51:24 +0000 2023;1697275905281011809;""PDIP Karanganyar Ajak Kolaborasi Pendukung Ganjar Pranowo https://t.co/b2Ypg1NGoC"";0;0;0;0;in;739940796;1697275905281011809;InfoTimlo;https://twitter.com/InfoTimlo/status/1697275905281011809",,,,
"Thu Aug 31 15:51:23 +0000 2023;1697275902671860115;""Fakta! Mayoritas Warga Jawa Tengah Puas dengan Kinerja Ganjar Pranowo  Surya Paloh Maguire Mantap Gus Cak Imin Demokrat Nasdem Sugeng Rahayu Bubar Dita Luffy AKU IRI AKU BILANG PKB Lebih Baik Koalisi Perubahan Waduh Agustus Zoro https://t.co/gzUnmDrQhy"";0;0;1;3;in;1598522135634673664;1697275902671860115;AnjaniLila18;https://twitter.com/AnjaniLila18/status/1697275902671860115",,,,
"Thu Aug 31 15:51:06 +0000 2023;1697275828776952069;""@hujanrintik___ @ganjarpranowo @jokowi @KemensosRI Memang yang terbaik inilah salah satu dari banyak prestasi pak ganjar 👍"";0;0;0;0;in;1678263421278777344;1697237014465425776;BagasAji_98;https://twitter.com/BagasAji_98/status/1697275828776952069",,,,
"Thu Aug 31 15:50:38 +0000 2023;1697275714838626432;""Kartu Jateng Sejahtera Rintisan Ganjar Pranowo Jadi Solusi Atasi Kemiskinan  Surya Paloh Maguire Mantap Gus Cak Imin Demokrat Nasdem Sugeng Rahayu Bubar Dita Luffy AKU IRI AKU BILANG PKB Lebih Baik Koalisi Perubahan Waduh Agustus Zoro https://t.co/PuFI17ThMl"";0;1;1;2;in;1598330358604345344;1697275714838626432;AnditaLyan14;https://twitter.com/AnditaLyan14/status/1697275714838626432",,,,
"Thu Aug 31 15:50:32 +0000 2023;1697275685952454863;""@_why_yun_ @MartoTegug @yangmi3prnew @Budi6gmail32922 @ganjarpranowo @__XpaiX__ Inuk iku...🤭"";0;0;0;2;in;197373511;1697092947437834408;TeweL0101;https://twitter.com/TeweL0101/status/1697275685952454863",,,,
"Thu Aug 31 15:50:05 +0000 2023;1697275575130534099;""@feroferraferri @__AnakKolong @budimandjatmiko Kalai dia sudah mengomong berarti tandanya sudah benar bang 🤣 jadi jangan khawatir lagi kita bahwa @ganjarpranowo tetap akan diizinkan Tuhan untuk memimpin negeri ini 👍‼️🇮🇩🤟"";0;1;0;4;in;1567566372359794695;1697273217059369219;EdiArif96983478;https://twitter.com/EdiArif96983478/status/1697275575130534099",,,,
"Thu Aug 31 15:49:41 +0000 2023;1697275473234121167;""@LekKacung @ganjarpranowo @YaniSunarno daftarnya gimana ini?"";0;0;0;0;in;1273095693540839425;1697081596174823731;teruntukroman;https://twitter.com/teruntukroman/status/1697275473234121167",,,,
"Thu Aug 31 15:48:39 +0000 2023;1697275213246075355;""@ganjarpranowo menjunjung tinggi sebuah Perbedaan. Sedangkan Lawannya malah melakukan Politik Identitas &amp  mengkafirkan agama lain..  Lalu apa yg kita harapkan dari calon yg memecah belah &amp  mengkafirkan agama lain? #SahabatGanjar #GanjarPranowo #GanjarUntukSemua https://t.co/WK8xeFbDGk"";0;3;11;40;in;228628424;1697275213246075355;AirinDatangLagi;https://twitter.com/AirinDatangLagi/status/1697275213246075355",,,,
"Thu Aug 31 15:48:37 +0000 2023;1697275205784322064;""@ganjarpranowo Diskusi-nya mengenai masalah apa nih"," haiyaa..."";0;0;0;0;in;1632630087958036480;1696003106742710488;prawiro02;https://twitter.com/prawiro02/status/1697275205784322064",,,
"Thu Aug 31 15:48:10 +0000 2023;1697275091925811665;""@Yusrilihza_Mhd @prabowo @ganjarpranowo @cakimiNOW @aniesbaswedan @AgusYudhoyono Selamat pada @cakimiNOW akhirnya jadi cawapres juga!! Cieee 😅"";0;0;0;0;in;760387483;1695642169540039074;Ashabulcafe;https://twitter.com/Ashabulcafe/status/1697275091925811665",,,,
"Thu Aug 31 15:46:38 +0000 2023;1697274706351857792;""@sio_may @ganjarpranowo Wkwk"";0;0;0;0;in;1320760933946331136;1697239747230605382;LArismi11;https://twitter.com/LArismi11/status/1697274706351857792",,,,
"Thu Aug 31 15:46:16 +0000 2023;1697274612797874602;""Apa bedanya @ganjarpranowo dgn PS..??  Klw Ganjar melepas 34 Mahasiswa Magang di Ceko. Klw PS menculik Mahasiswa.. Alama Kecoplosan aku🤦😮‍💨 #SahabatGanjar #GanjarPranowo #GanjarUntukSemua https://t.co/K5T0ZygOrp"";0;7;28;87;in;228628424;1697274612797874602;AirinDatangLagi;https://twitter.com/AirinDatangLagi/status/1697274612797874602",,,,
"Thu Aug 31 15:46:09 +0000 2023;1697274583991337359;""@Aryprasetyo85 @cemplukrebon @ganjarpranowo Yakin?? Dukung Ganjar",,,,
"Thu Aug 31 15:45:24 +0000 2023;1697274395793002776;""@ganjarpranowo Terima kasih ya pak",,,,
"Thu Aug 31 15:45:13 +0000 2023;1697274350414729275;""Mungkin 4 CALON PRESIDEN : 1. Ganjar Pranowo &amp  Ridwan Kamil ? PDIP { 22",4% } 4. AHY &amp  Sandiaga Uno 🔄 Demokrat, &amp  PPP { 21,"4% }"";0;0;0;1;in;999203679809949696;1697274350414729275;obiksanganeh;https://twitter.com/obiksanganeh/status/1697274350414729275",
"Thu Aug 31 15:45:04 +0000 2023;1697274310858326137;""Ganjar Pranowo soal Duet Anies-Cak Imin: Saya Gak Khawatir https://t.co/dILYLY6RzL"";0;0;0;0;in;598959076;1697274310858326137;20detik;https://twitter.com/20detik/status/1697274310858326137",,,,
"Thu Aug 31 15:44:42 +0000 2023;1697274221691625495;""@Aryprasetyo85 @ganjarpranowo @007koteka @03__nakula @__AnakKolong @Anak__Ogi @al_lasan @AnsorPalu @NgkongRoses @Miduk17 @ch_chotimah2 Lalu apa manfaatnya buay rakyat patung itu Dan lagi duitnya siapa yg dibuat bangun patung itu kl ada yg dari duit pajak dan dr hutang sy betul2 tdk ridlo"";0;0;0;0;in;1625179803094777856;1694713244525658224;AgusNurr8;https://twitter.com/AgusNurr8/status/1697274221691625495",,,,
"Thu Aug 31 15:44:41 +0000 2023;1697274214846259312;""Mayoritas Pendukung Anies Percaya Ganjar Pranowo terlibat Korupsi E-KTP https://t.co/JLLoc8FObh"";0;0;0;1;in;1636627729675337734;1697274214846259312;posaktualcom;https://twitter.com/posaktualcom/status/1697274214846259312",,,,
"Thu Aug 31 15:44:30 +0000 2023;1697274167790571543;""@PDemokrat Gua sdh pernah info ke agus",,,,
"Thu Aug 31 15:44:22 +0000 2023;1697274134777205209;""@ganjarpranowo ini mirip @jokowi yg gak pernah membedakan. Bagi dia smw sama krn kita lahir",,,,
"Thu Aug 31 15:44:18 +0000 2023;1697274118985613393;""Bocahe pak ganjar iki boss!!! Senggol dong✨ #GanjarPranowo  #GanjarPresiden2024  #srikandiganjarsumut #gardaperempuanmillenial #TuankuYaRakyat  #GanjarRebound #JatengHappyEnding #TetapPilihGanjar https://t.co/qjYPoY9GL8"";0;0;0;1;in;1622787367978536960;1697274118985613393;SGanjarsumut;https://twitter.com/SGanjarsumut/status/1697274118985613393",,,,
"Thu Aug 31 15:43:50 +0000 2023;1697274003449434419;""Kami bersama Ganjar PRanowo https://t.co/fynCdpsskz"";0;0;0;1;in;1645635129535250434;1697274003449434419;riskaputiy;https://twitter.com/riskaputiy/status/1697274003449434419",,,,
"Thu Aug 31 15:43:40 +0000 2023;1697273958205456852;""Ganjar Pranowo pemimpin yang penuh toleransi #GanjarCapres https://t.co/weyhyQ4EqX"";0;0;0;0;in;1618632655167426560;1697273958205456852;aldistiawan768;https://twitter.com/aldistiawan768/status/1697273958205456852",,,,
"Thu Aug 31 15:43:33 +0000 2023;1697273931827433579;""Hmmmm namanya pengkhianat yaaa pasti pengkhianat jangankan demokrat wong pak prabowo saja dikhianati tapi ingat karma pasti berlaku ‼️‼️‼️ percayalah krn TUHAN juga tidak suka dengan manusia yang BERBOHONG ‼️‼️ dan semakin menguatkan keyakinanku BAHWA @ganjarpranowo jadi di 2024"";0;0;2;4;in;1567566372359794695;1697273931827433579;EdiArif96983478;https://twitter.com/EdiArif96983478/status/1697273931827433579",,,,
"Thu Aug 31 15:43:18 +0000 2023;1697273868027834545;""Kami mendukung Ganjar Pranowo #GanjarCapres https://t.co/8CPvfm7TDP"";0;0;0;0;in;1618632655167426560;1697273868027834545;aldistiawan768;https://twitter.com/aldistiawan768/status/1697273868027834545",,,,
"Thu Aug 31 15:42:51 +0000 2023;1697273752961343980;""@nongandah @GunRomli @ganjarpranowo Tetap semangat bang guntur romli kami selalu mendoakanmu tetap berjuang demi prinsip prinsip kehidupan yg baik"";0;0;0;0;in;1669116735725924353;1696783460466311309;supandi34638;https://twitter.com/supandi34638/status/1697273752961343980",,,,
"Thu Aug 31 15:42:04 +0000 2023;1697273555304747087;""@hujanrintik___ @ganjarpranowo @jokowi @KemensosRI emang mantap Pak Ganjar Pranowo lanjutkan karya karya nyata untuk Indonesia majuu"";0;0;0;0;in;1666371994647134209;1697237014465425776;Rezaaa_22;https://twitter.com/Rezaaa_22/status/1697273555304747087",,,,
"Thu Aug 31 15:41:32 +0000 2023;1697273424371142892;""@AGoeci @YRadianto @Minietweets_ @budimandjatmiko @ganjarpranowo Anda paham dengn Track Record ???   Siapapun mungkin gk akn bisa menghukum Prabowo",,,,
"Thu Aug 31 15:41:28 +0000 2023;1697273404913807411;""Kita mengharapkan pemilu 2024 menjadi pertarungan gagasan.  LMND mendorong isu pendidikan agar menjadi isu strategis dalam momentum pemilu 2024.  @Muhammadasrul91 @jokowi @prabowo @aniesbaswedan @ganjarpranowo https://t.co/QN5VDa6yLq"";0;1;1;10;in;1173127907616493568;1697273404913807411;EnLmnd;https://twitter.com/EnLmnd/status/1697273404913807411",,,,
"Thu Aug 31 15:41:03 +0000 2023;1697273300765069618;""@MikaelHary @adearmando61 Kamu ini gimana",,,,
"Thu Aug 31 15:40:57 +0000 2023;1697273276605849715;""Mayoritas Pendukung Anies Percaya Ganjar Pranowo terlibat Korupsi E-KTP https://t.co/emFbeUdiLu"";8;45;95;508;in;3319260420;1697273276605849715;geloraco;https://twitter.com/geloraco/status/1697273276605849715",,,,
"Thu Aug 31 15:40:20 +0000 2023;1697273119671738693;""@LArismi11 @ganjarpranowo Terbukti Ganjar Pranowo 💪🇮🇩 https://t.co/A5uGBDsL8c"";0;1;0;1;in;2905567770;1697239747230605382;Leony_aja;https://twitter.com/Leony_aja/status/1697273119671738693",,,,
"Thu Aug 31 15:40:19 +0000 2023;1697273116991594993;""Ganjar pranowo hadiri silaturahmi dgn PGKS 💪 ganjar sosok pemimpin yg memiliki nilai kebhinekaan  Kami siap dkung pak Ganjar pranowo sbg presiden RI 2024 💪 #GanjarBawaKemajuan #GanjarFor2024  #DukungGanjar https://t.co/fB0rb1C8Ei"";0;0;0;0;in;1653747212378345472;1697273116991594993;jiwapemuda4444;https://twitter.com/jiwapemuda4444/status/1697273116991594993",,,,
"Thu Aug 31 15:40:00 +0000 2023;1697273035869327657;""Ketua Majelis Pembina Daerah Pramuka Jawa Tengah", Desa Nyalembeng, Pemalang," Rabu (30/8/2023).   Via @kominfo_jtg https://t.co/NvK4fHk1BQ"";0;0;0;0;in;1006054070077964289;1697273035869327657;elshinta_tegal;https://twitter.com/elshinta_tegal/status/1697273035869327657",
"Thu Aug 31 15:39:41 +0000 2023;1697272958895714316;""@GunRomli @ganjarpranowo @ganjariancom bginipun dibanggakan😂"";0;0;0;0;in;1346831561698627586;1697240171069210693;fabrizioromazio;https://twitter.com/fabrizioromazio/status/1697272958895714316",,,,
"Thu Aug 31 15:39:23 +0000 2023;1697272881221435812;""@jarenesopokui @Jokoyu @ch_chotimah2 @AgusYudhoyono @ganjarpranowo Klo putusan MK cawapres minimal umur 35 thn  maka : 1.  Prabowo - Gibran 2. Anies - Cak Imin 3. Ganjar - Sandi/Ridwan Kamil."";0;2;0;1;in;766193977313882113;1697245823690813819;NFaisal07;https://twitter.com/NFaisal07/status/1697272881221435812",,,,
"Thu Aug 31 15:38:52 +0000 2023;1697272751466385476;""@DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB Yg berkhianat siapa yg koalisi siapa yg nyapres siapa  Yg disalahkan presiden wkwkwkw"";0;0;0;1;in;1673160738662391809;1697271998211326333;df54246;https://twitter.com/df54246/status/1697272751466385476",,,,
"Thu Aug 31 15:38:49 +0000 2023;1697272737306468856;""Kami siap dkung pak Ganjar pranowo sbg presiden RI 2024 💪 #GanjarBawaKemajuan #GanjarFor2024  #DukungGanjar https://t.co/yjBUDGrl82"";0;0;0;0;in;1653747212378345472;1697272737306468856;jiwapemuda4444;https://twitter.com/jiwapemuda4444/status/1697272737306468856",,,,
"Thu Aug 31 15:38:40 +0000 2023;1697272699905888256;""@MarahIchsan Sekarang Jokowi sdh terang2an meng 'endorse' Ganjar Pranowo. Sdh sebut nama. Putra dan menantu jg sdh terang2an mendukung Ganjar Pranowo."";0;1;0;2;in;1104006048904433665;1697228090395812338;KevinCh84889504;https://twitter.com/KevinCh84889504/status/1697272699905888256",,,,
"Thu Aug 31 15:38:15 +0000 2023;1697272598223360228;""@sapi05490638 Ganjar Pranowo Presiden Pilihanku 2024"";0;0;0;0;in;1620280349170495488;1697242219445657836;SidapPro;https://twitter.com/SidapPro/status/1697272598223360228",,,,
"Thu Aug 31 15:38:08 +0000 2023;1697272565788803322;""Ganjar pranowo sosok capres yg merakyat💪 Ganjar the next presiden RI #GanjarBawaKemajuan #GanjarFor2024  #DukungGanjar https://t.co/oruUEPe0YX"";0;0;0;0;in;1653747212378345472;1697272565788803322;jiwapemuda4444;https://twitter.com/jiwapemuda4444/status/1697272565788803322",,,,
"Thu Aug 31 15:38:05 +0000 2023;1697272555185582181;""@ivan999vcd_ivan @KevinCh84889504 @jokowi @ganjarpranowo @PDI_Perjuangan SEMOGA. https://t.co/HVrMf9Nf6w"";0;0;0;1;in;954992171915952128;1697228090395812338;Bimalaya63;https://twitter.com/Bimalaya63/status/1697272555185582181",,,,
"Thu Aug 31 15:37:42 +0000 2023;1697272457672233006;""@PDemokrat Terus @AgusYudhoyono jadi cawapres @ganjarpranowo  😂😂😂"";0;0;0;0;in;1649023615445389312;1697252357648908310;Lalay033;https://twitter.com/Lalay033/status/1697272457672233006",,,,
"Thu Aug 31 15:37:40 +0000 2023;1697272451670159842;""@hujanrintik___ @ganjarpranowo Saya kagum dengan pak ganjar teruskan perjuangan untuk RI 1 Pakk"";0;0;0;0;in;1666371994647134209;1697236379317698667;Rezaaa_22;https://twitter.com/Rezaaa_22/status/1697272451670159842",,,,
"Thu Aug 31 15:37:18 +0000 2023;1697272358921449914;""Ganjar pranowo semakin meyakinkan tidak didukung kekuatan oligarki tetapi didukung rakyat 💪 #GanjarBawaKemajuan #GanjarFor2024  #DukungGanjar https://t.co/Q93wzDhBFz"";0;0;0;0;in;1653747212378345472;1697272358921449914;jiwapemuda4444;https://twitter.com/jiwapemuda4444/status/1697272358921449914",,,,
"Thu Aug 31 15:37:01 +0000 2023;1697272285575651782;""@nongandah @GunRomli @ganjarpranowo Semangat pak buat tujuan buat Indonesia lebih baik lagi dan menjadi negara maju"";0;0;0;0;in;1427464921772560394;1696783460466311309;AdiSupr02411044;https://twitter.com/AdiSupr02411044/status/1697272285575651782",,,,
"Thu Aug 31 15:36:49 +0000 2023;1697272235126644895;""@ch_chotimah2 @AgusYudhoyono Dan chance @aniesbaswedan menang bakal naik luar biasa. Kedua tinggal @ganjarpranowo kl endorse pak @jokowi 100% buat dia maka dia menang. Kl prabowo justru ini bakal menarik kl sampe Cak Imin pindah jadi cawapresnya Anies"";0;0;0;0;in;1677893784674156544;1697245823690813819;toekangjal52193;https://twitter.com/toekangjal52193/status/1697272235126644895",,,,
"Thu Aug 31 15:36:26 +0000 2023;1697272137541959741;""@_3angel_ @ajengcute16__ @aniesbaswedan @AgusYudhoyono @PDemokrat @prabowo @ganjarpranowo Ganjar lah  Kan sdh ketemuan sama mbk Puan"";0;0;0;2;in;1642345189502222336;1697226121144828377;bang_Hilmi19;https://twitter.com/bang_Hilmi19/status/1697272137541959741",,,,
"Thu Aug 31 15:36:00 +0000 2023;1697272030457151667;""@sianakboba @ganjarpranowo @gibran_tweet gaspoll dukung Pak Ganjar Pranowo jd penerus Pak Jokowi"";0;0;0;0;in;1666371994647134209;1697235226844647838;Rezaaa_22;https://twitter.com/Rezaaa_22/status/1697272030457151667",,,,
"Thu Aug 31 15:35:33 +0000 2023;1697271917793996893;""@Jayabay19479190 @ganjarpranowo @PDI_Perjuangan @Partai_Perindo @dpp_hanura Kalau itu bener cak imin jadi wakil anis..... PKB kiamat.... Hancur....."";0;1;0;0;in;1871904774;1697222764984463608;ImamWaros;https://twitter.com/ImamWaros/status/1697271917793996893",,,,
"Thu Aug 31 15:35:31 +0000 2023;1697271906783953091;""@ch_chotimah2 @ganjarpranowo Pendidikan yg sebenarnya tdk harus gratis justru kwalitasnya dipertanyakan."";0;0;0;1;in;3189574338;1697084518421909556;bandansyah;https://twitter.com/bandansyah/status/1697271906783953091",,,,
"Thu Aug 31 15:35:25 +0000 2023;1697271884344344974;""@GunRomli @ganjarpranowo @ganjariancom baguslah nyalon di nepal aja hhh"";0;0;0;0;in;1339168544328613891;1697240171069210693;em17_em;https://twitter.com/em17_em/status/1697271884344344974",,,,
"Thu Aug 31 15:35:20 +0000 2023;1697271861250531592;""Dusta apa lagi yg engkau nikmati. 🤣🤣🤣 @Arek_andalanKu @__AnakKolong @akbar2913018658 @Simbok_Dharmi @BM7NOGO @pengarang_sajak @ganjarpranowo @Simbok_Dharmi @Dennysiregar7 @kopisusunkri #paktelur #rakyatpilihganjar"";0;0;0;0;in;1668865129298161665;1697271861250531592;wayangkayangan;https://twitter.com/wayangkayangan/status/1697271861250531592",,,,
"Thu Aug 31 15:35:19 +0000 2023;1697271856976568422;""Ganjar Trend ""Tuanku ya rakyat jabatan hanyalah sebuah mandat"" #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/AZ3tKqxqdG"";0;1;0;0;in;1579854111209533440;1697271856976568422;Ranger_Merah_21;https://twitter.com/Ranger_Merah_21/status/1697271856976568422",,,,
"Thu Aug 31 15:35:10 +0000 2023;1697271819324314061;""@nongandah @GunRomli @ganjarpranowo Semangat terus gus romli",,,,
"Thu Aug 31 15:35:07 +0000 2023;1697271806061895798;""@Jokoyu @ch_chotimah2 @AgusYudhoyono @ganjarpranowo Klo AHY gak jd cawapres",,,,
"Thu Aug 31 15:34:33 +0000 2023;1697271664596451469;""Cantik sekali",,,,
"Thu Aug 31 15:34:09 +0000 2023;1697271566609117606;""@ganjarpranowo Rebound Terus Berlanjut  Fenomena Ganjar rebound terus berlanjut. Hal ini ditunjukkan hasil survei terbaru Lembaga Survei Indonesia (LSI) yang dirilis secara daring",,,,
"Thu Aug 31 15:34:07 +0000 2023;1697271557507391787;""@yantanu2_08 @BEMUI_Official @ganjarpranowo Belum terbayang reaktif dari @prabowo saat  berdebat dgn para mahasiswa...."";0;0;0;0;in;364492455;1697135283127583063;DRadjikin;https://twitter.com/DRadjikin/status/1697271557507391787",,,,
"Thu Aug 31 15:33:46 +0000 2023;1697271467388584069;""Ganjar Pranowo didukung rakyat #GanjarCapres https://t.co/6W4eugeHvY"";0;0;0;0;in;1618632655167426560;1697271467388584069;aldistiawan768;https://twitter.com/aldistiawan768/status/1697271467388584069",,,,
"Thu Aug 31 15:33:08 +0000 2023;1697271310462968131;""@melodytriamon @ganjarpranowo di tag beneran 😁"";0;0;0;0;in;1537263964283076608;1697269901294264412;crxissnt_;https://twitter.com/crxissnt_/status/1697271310462968131",,,,
"Thu Aug 31 15:33:05 +0000 2023;1697271297896534086;""Ganjar Pranowo Pranowo pemimpin Tangguh yang disukai masyarakat https://t.co/Cot0lw909X"";0;0;0;0;in;1356971862920622081;1697271297896534086;7flowersv;https://twitter.com/7flowersv/status/1697271297896534086",,,,
"Thu Aug 31 15:33:05 +0000 2023;1697271296214937601;""@Aryprasetyo85 @ganjarpranowo @B1nt4ng_K1r4r4 @Arindra__ @arifuddin_onche @AntoniusCDN @AnsorPalu @Andreansyah_088 @Anak__Ogi @al_lasan @AgusValent65949 @adearmando61 Kalau anak SMK sih iya... kalau sama Mahasiswa langsung keok... https://t.co/o22OwnKmLN"";0;0;0;0;in;1315649595448332290;1697178980624060481;Micke03240524;https://twitter.com/Micke03240524/status/1697271296214937601",,,,
